SiteID,Date-Time,PR,ac_power,ambient_temp,dc_current,dc_power,dc_voltage,kWh_gross,kWh_net,module_temp,poa_irradiance
1430,2016-01-01 00:00:00,0,0,-12.254,-0.98,-13.39333268,13.666666,0,0,-15.797866,8.173266
1430,2016-01-01 00:15:00,0,0,-12.805933,-1,-12.6,12.6,0,0,-16.058266,8.153266
1430,2016-01-01 00:30:00,,0,-12.4164,-1,-12.2,12.2,0,-1,-16.107266,8.300866
1430,2016-01-01 00:45:00,0,0,-12.847133,-0.98,-12.47866634,12.733333,0,0,-16.0402,7.105666
1430,2016-01-01 01:00:00,0,0,-12.222533,-0.973333,-12.004440008889,12.333333,0,0,-16.393733,7.9804
1430,2016-01-01 01:15:00,0,0,-12.267933,-0.986666,-13.155546337778,13.333333,0,0,-15.957466,5.259333
1430,2016-01-01 01:30:00,0,0,-12.091333,-1,-14,14,0,0,-15.903533,6.7596
1430,2016-01-01 01:45:00,0,0,-12.5478,-0.986666,-14.734211937778,14.933333,0,0,-16.2816,6.581666
1430,2016-01-01 02:00:00,0,0,-13.225466,-0.986666,-15.063100275556,15.266666,0,0,-16.414533,6.937666
1430,2016-01-01 02:15:00,0,0,-21.163333,-0.98,-15.41866634,15.733333,0,0,-14.1666,5.7984
1430,2016-01-01 02:30:00,0,0,-32.706866,-1,-16.666666,16.666666,0,0,-15.0726,6.79
1430,2016-01-01 02:45:00,0,0,-27.972733,-0.986666,-16.9706552,17.2,0,0,-15.490466,8.239866
1430,2016-01-01 03:00:00,0,0,-26.496933,-0.986666,-17.825765075556,18.066666,0,0,-16.776066,6.652866
1430,2016-01-01 03:15:00,,0,-21.6552,-0.986666,-18.615097875556,18.866666,0,-1,-15.900066,6.6834
1430,2016-01-01 03:30:00,0,0,-20.316533,-0.986666,-20.1279864,20.4,0,0,-16.979066,6.942733
1430,2016-01-01 03:45:00,0,0,-19.9558,-0.986666,-21.246207537778,21.533333,0,0,-17.1896,8.748333
1430,2016-01-01 04:00:00,0,0,-24.284866,-0.993333,-22.2506592,22.4,0,0,-17.3094,6.708733
1430,2016-01-01 04:15:00,0,0,-20.371066,-0.993333,-22.316880737778,22.466666,0,0,-16.140333,7.4718
1430,2016-01-01 04:30:00,0,0,-20.9022,-1.006666,-24.092872597778,23.933333,0,0,-17.391866,7.899
1430,2016-01-01 04:45:00,0,0,-18.324933,-1,-24,24,0,0,-17.3402,7.6192
1430,2016-01-01 05:00:00,0,0,-20.236733,-1,-24,24,0,0,-16.709933,4.2724
1430,2016-01-01 05:15:00,0,0,-19.741266,-0.986666,-23.679984,24,0,0,-16.152866,7.064933
1430,2016-01-01 05:30:00,0,0,-19.927666,-0.993333,-23.575102868889,23.733333,0,0,-14.639066,7.6906
1430,2016-01-01 05:45:00,0,0,-26.392933,-1,-23.466666,23.466666,0,0,-13.969933,17.6136
1430,2016-01-01 06:00:00,0,0,-13.9642,-1,-24.666666,24.666666,0,0,-17.600733,5.671266
1430,2016-01-01 06:15:00,,0,-11.918,-1,-25,25,0,-1,-16.097466,6.663
1430,2016-01-01 06:30:00,0,0,-29.885066,-0.993333,-24.833325,25,0,0,-15.760533,7.568333
1430,2016-01-01 06:45:00,0,0,-23.142733,-1,-25.8,25.8,0,0,-16.427066,3.545266
1430,2016-01-01 07:00:00,0,0,-21.8794,-1,-26,26,0,0,-16.939333,6.4748
1430,2016-01-01 07:15:00,0,0,-21.3202,-1.006666,-28.9919808,28.8,0,0,-17.278333,6.907133
1430,2016-01-01 07:30:00,0,0,-21.958933,-0.993333,-63.573312,64,0,0,-17.124333,8.519666
1430,2016-01-01 07:45:00,0,0,-18.8398,-1.006666,-204.218975195556,202.866666,0,0,-17.317933,9.017933
1430,2016-01-01 08:00:00,0,0,-18.0498,-1.026666,-494.4423456,481.6,0,0,-16.2928,7.603933
1430,2016-01-01 08:15:00,0,0,-21.622266,-1.046666,-764.06618,730,0,0,-15.285466,11.993333
1430,2016-01-01 08:30:00,,3493.333,-21.434133,3.793333,3049.839732,804,0,-1,-14.107066,46.4884
1430,2016-01-01 08:45:00,0.11936022917164,21633.333,-12.965733,27.66,20931.24399078,756.733333,1,1,-12.607933,119.217
1430,2016-01-01 09:00:00,0.465549348230912,48720,-9.0658,60.373333,48906.4245786178,810.066666,10,10,-10.307866,208.567333
1430,2016-01-01 09:15:00,0.558807876530069,79900,-8.6234,99.773333,80776.4903968,809.6,21,21,-7.878533,296.045866
1430,2016-01-01 09:30:00,0.656131076242431,112553.333,-7.364733,142.533333,114169.199733,801,35,35,-4.484333,389.8876
1430,2016-01-01 09:45:00,0.711753903970163,145093.333,-6.313666,187.186666,147815.070459876,789.666666,50,50,0.983333,486.974066
1430,2016-01-01 10:00:00,0.729402915332277,177940,-4.974333,233.02,181755.6,780,64,64,6.406266,587.3158
1430,2016-01-01 10:15:00,0.727630099316784,203073.333,-4.869866,268.72,207559.328,772.4,77,77,10.705666,669.453866
1430,2016-01-01 10:30:00,0.729551823050521,205660,-3.684066,274.433333,210289.115117178,766.266666,88,88,14.444466,675.252333
1430,2016-01-01 10:45:00,0.731516870094111,202980,-2.523466,274.333333,207706.910767289,757.133333,89,89,17.2544,671.452733
1430,2016-01-01 11:00:00,0.735652705796778,199680,-1.237466,270.02,203739.09057666,754.533333,89,89,18.830866,661.7076
1430,2016-01-01 11:15:00,0.746475211151836,194766.666,-0.511066,263.393333,199020.0024148,755.6,89,89,18.591733,642.359333
1430,2016-01-01 11:30:00,0.760324866079143,187520,0.022266,254.466666,191850.901634778,753.933333,88,88,18.210133,609.873466
1430,2016-01-01 11:45:00,0.782622148206794,180533.333,-0.021333,243.686666,184129.6448296,755.6,86,86,17.532666,578.6438
1430,2016-01-01 12:00:00,0.815253879649345,173426.666,-0.2064,234.313333,177328.3304144,756.8,85,85,16.330066,549.967333
1430,2016-01-01 12:15:00,0.827505474655122,167046.666,-0.933466,225.053333,170800.476116449,758.933333,82,82,14.680666,526.067133
1430,2016-01-01 12:30:00,0.854556580085667,162140,-0.649733,218.253333,165436.026414,758,81,81,14.611466,509.206133
1430,2016-01-01 12:45:00,0.861035422343324,159233.333,0.289266,213.766666,162434.163795356,759.866666,79,79,15.348666,499.786466
1430,2016-01-01 13:00:00,0.888395335924486,158760,0.9524,213.013333,161875.932120129,759.933333,80,80,15.966866,497.4364
1430,2016-01-01 13:15:00,0.881411150408908,160860,0.219466,216.193333,164133.9784136,759.2,79,79,15.3144,503.306
1430,2016-01-01 13:30:00,0.893201742294757,165453.333,-0.089933,221.666666,168998.6661584,762.4,81,81,13.5994,514.862066
1430,2016-01-01 13:45:00,0.894695426273863,170966.666,-0.119533,229.32,174741.84,762,83,83,13.237333,530.96
1430,2016-01-01 14:00:00,0.898942175021951,177573.333,0.877466,238.66,181540.70650756,760.666666,86,86,14.9634,552.246066
1430,2016-01-01 14:15:00,0.904477161951661,184573.333,0.936,249.193333,188622.740109069,756.933333,90,90,16.694866,575.2818
1430,2016-01-01 14:30:00,0.88757681880891,192006.666,0.292866,259.193333,196503.105438669,758.133333,92,92,15.581466,598.0632
1430,2016-01-01 14:45:00,0.890885131498357,198626.666,0.339866,268.2,203420.7598212,758.466666,96,96,15.502333,615.865133
1430,2016-01-01 15:00:00,0.89215712779475,202506.666,0.4388,273.173333,207265.713433809,758.733333,99,99,15.651266,624.4608
1430,2016-01-01 15:15:00,0.897666068222621,205253.333,0.302133,277.373333,209934.629785018,756.866666,101,101,15.074333,629.3388
1430,2016-01-01 15:30:00,0.890699684286646,204326.666,0.302533,276,208821.6,756.6,101,101,14.9966,625.213733
1430,2016-01-01 15:45:00,0.887697401709705,185593.333,0.361133,249.52,189951.25850032,761.266666,100,100,14.9624,559.209266
1430,2016-01-01 16:00:00,0.903154091982771,156780,0.146333,209.26,159846.73852716,763.866666,91,91,13.152333,476.018266
1430,2016-01-01 16:15:00,0.90941948722732,129013.333,0.030933,171.126666,131288.3781552,767.2,78,78,9.4362,392.222
1430,2016-01-01 16:30:00,0.891454769283016,97140,-0.1278,127.666666,98745.9105103556,773.466666,63,63,6.1206,307.261266
1430,2016-01-01 16:45:00,0.867036361337404,64353.333,-0.8738,85.04,65203.00263832,766.733333,48,48,2.177266,223.114133
1430,2016-01-01 17:00:00,0.796019900497512,35566.666,-2.0646,47.233333,35714.6975099889,756.133333,32,32,-2.118533,147.623666
1430,2016-01-01 17:15:00,0.639145800436123,10106.666,-3.449266,13.453333,9858.6024224,732.8,17,17,-5.9764,54.9164
1430,2016-01-01 17:30:00,0.404244567963618,1386.666,-5.189533,1.273333,960.687303217778,754.466666,4,4,-8.839866,15.594533
1430,2016-01-01 17:45:00,0,0,-6.614866,-0.846666,-611.010629435556,721.666666,0,0,-10.1342,10.6456
1430,2016-01-01 18:00:00,0,0,-7.270733,-0.833333,-422.944274988889,507.533333,0,0,-11.0248,7.548
1430,2016-01-01 18:15:00,0,0,-7.070866,-0.853333,-181.304817497778,212.466666,0,0,-11.206,6.901733
1430,2016-01-01 18:30:00,0,0,-7.0686,-0.813333,-51.7279788,63.6,0,0,-11.1898,7.0646
1430,2016-01-01 18:45:00,,0,-6.4692,-0.753333,-11.6013282,15.4,0,-1,-10.605333,7.095
1430,2016-01-01 19:00:00,0,0,-6.049066,-0.753333,-6.9306636,9.2,0,0,-10.0124,7.0646
1430,2016-01-01 19:15:00,0,0,-6.395,-0.766666,-6.899994,9,0,0,-9.896666,7.024066
1430,2016-01-01 19:30:00,0,0,-6.5354,-0.786666,-6.345771875556,8.066666,0,0,-9.9494,6.9782
1430,2016-01-01 19:45:00,0,0,-6.044333,-0.786666,-6.293328,8,0,0,-9.761466,6.993466
1430,2016-01-01 20:00:00,0,0,-6.404333,-0.806666,-6.453328,8,0,0,-10.266533,6.9782
1430,2016-01-01 20:15:00,0,0,-6.585066,-0.813333,-5.8559976,7.2,0,0,-9.994533,7.0088
1430,2016-01-01 20:30:00,0,0,-6.423,-0.84,-5.88,7,0,0,-10.297933,7.018933
1430,2016-01-01 20:45:00,0,0,-6.124533,-0.84,-5.88,7,0,0,-10.191666,7.054466
1430,2016-01-01 21:00:00,0,0,-5.5006,-0.846666,-5.926662,7,0,0,-9.266733,7.039266
1430,2016-01-01 21:15:00,0,0,-4.543266,-0.86,-6.02,7,0,0,-7.933333,6.906866
1430,2016-01-01 21:30:00,0,0,-4.065733,-0.846666,-5.926662,7,0,0,-6.835733,6.754533
1430,2016-01-01 21:45:00,,0,-4.423733,-0.86,-6.02,7,0,-1,-7.1216,6.556
1430,2016-01-01 22:00:00,0,0,-4.129533,-0.84,-5.88,7,0,0,-7.232133,6.5002
1430,2016-01-01 22:15:00,0,0,-4.461866,-0.853333,-5.973331,7,0,0,-7.400333,6.485
1430,2016-01-01 22:30:00,0,0,-4.461933,-0.853333,-5.973331,7,0,0,-7.430933,6.5002
1430,2016-01-01 22:45:00,0,0,-4.3514,-0.873333,-6.113331,7,0,0,-7.298666,6.490066
1430,2016-01-01 23:00:00,0,0,-4.143466,-0.866666,-5.951105955556,6.866666,0,0,-6.795066,6.4698
1430,2016-01-01 23:15:00,0,0,-4.3646,-0.873333,-5.239998,6,0,0,-6.831,6.464733
1430,2016-01-01 23:30:00,0,0,-4.524133,-0.873333,-5.239998,6,0,0,-7.068933,6.429266
1430,2016-01-01 23:45:00,0,0,-4.937133,-0.873333,-5.239998,6,0,0,-7.588733,6.459666
1430,2016-01-02 00:00:00,0,0,-5.195933,-0.886666,-5.319996,6,0,0,-8.155933,6.525533
1430,2016-01-02 00:15:00,0,0,-4.951466,-0.893333,-5.359998,6,0,0,-7.5782,6.555933
1430,2016-01-02 00:30:00,0,0,-5.1062,-0.846666,-5.079996,6,0,0,-7.610533,6.5458
1430,2016-01-02 00:45:00,,0,-5.552933,-0.9,-5.4,6,0,-1,-8.054133,6.550866
1430,2016-01-02 01:00:00,0,0,-5.8222,-0.886666,-5.319996,6,0,0,-8.469333,6.6018
1430,2016-01-02 01:15:00,0,0,-5.737333,-0.873333,-5.239998,6,0,0,-8.372866,6.6834
1430,2016-01-02 01:30:00,0,0,-6.031266,-0.893333,-5.359998,6,0,0,-8.579666,6.714
1430,2016-01-02 01:45:00,0,0,-6.349466,-0.873333,-5.298219617778,6.066666,0,0,-9.237266,6.779866
1430,2016-01-02 02:00:00,0,0,-5.9604,-0.88,-6.16,7,0,0,-8.7606,6.810266
1430,2016-01-02 02:15:00,0,0,-5.679733,-0.9,-6.3,7,0,0,-8.296466,6.79
1430,2016-01-02 02:30:00,0,0,-6.019266,-0.893333,-6.7893308,7.6,0,0,-8.5906,6.769733
1430,2016-01-02 02:45:00,0,0,-6.127266,-0.906666,-7.676438195556,8.466666,0,0,-9.265533,6.779866
1430,2016-01-02 03:00:00,0,0,-6.196066,-0.906666,-8.159994,9,0,0,-9.128733,6.800133
1430,2016-01-02 03:15:00,0,0,-6.096333,-0.906666,-8.945770595556,9.866666,0,0,-9.100066,6.8052
1430,2016-01-02 03:30:00,0,0,-6.692533,-0.886666,-9.2213264,10.4,0,0,-9.704533,6.840666
1430,2016-01-02 03:45:00,,0,-6.896666,-0.906666,-10.3359924,11.4,0,-1,-10.477333,6.8966
1430,2016-01-02 04:00:00,0,0,-6.412733,-0.893333,-10.719996,12,0,0,-9.925933,6.9884
1430,2016-01-02 04:15:00,0,0,-6.525,-0.906666,-11.303102195556,12.466666,0,0,-9.960333,7.0088
1430,2016-01-02 04:30:00,0,0,-6.912,-0.92,-11.96,13,0,0,-9.9428,7.019
1430,2016-01-02 04:45:00,0,0,-7.403866,-0.906666,-12.088879697778,13.333333,0,0,-10.543266,7.029066
1430,2016-01-02 05:00:00,0,0,-7.039,-0.913333,-12.786662,14,0,0,-10.197133,7.069666
1430,2016-01-02 05:15:00,0,0,-7.335,-0.906666,-12.693324,14,0,0,-10.388866,7.0798
1430,2016-01-02 05:30:00,0,0,-6.858333,-0.906666,-13.176878897778,14.533333,0,0,-10.007466,7.084866
1430,2016-01-02 05:45:00,0,0,-6.878666,-0.92,-13.8,15,0,0,-9.6584,7.0646
1430,2016-01-02 06:00:00,0,0,-6.692666,-0.913333,-13.699995,15,0,0,-9.359,7.024066
1430,2016-01-02 06:15:00,0,0,-5.924866,-0.913333,-13.699995,15,0,0,-8.576133,6.9476
1430,2016-01-02 06:30:00,,0,-6.4328,-0.92,-13.8,15,0,-1,-8.740066,6.845733
1430,2016-01-02 06:45:00,0,0,-6.302466,-0.913333,-13.699995,15,0,0,-8.956733,6.840666
1430,2016-01-02 07:00:00,0,0,-6.3288,-0.906666,-13.59999,15,0,0,-9.069266,6.845733
1430,2016-01-02 07:15:00,0,0,-6.5468,-0.92,-16.86666636,18.333333,0,0,-9.2104,6.866066
1430,2016-01-02 07:30:00,0,0,-6.688466,-0.913333,-42.7439844,46.8,0,0,-9.6946,6.8966
1430,2016-01-02 07:45:00,0,0,-6.591533,-0.92,-160.448,174.4,0,0,-9.494266,7.0036
1430,2016-01-02 08:00:00,0,0,-6.029666,-1,-457.133333,457.133333,0,0,-8.5738,7.8176
1430,2016-01-02 08:15:00,0,0,-6.085933,-0.98,-682.21066634,696.133333,0,0,-8.481933,13.097133
1430,2016-01-02 08:30:00,0,0,-6.0364,-1,-815.733333,815.733333,0,0,-8.109133,58.141
1430,2016-01-02 08:45:00,,15360,-5.583533,19.88,15254.58666004,767.333333,0,-1,-6.818533,123.301133
1430,2016-01-02 09:00:00,0.360084619885673,41920,-4.755466,54.693333,42037.2957438,768.6,8,8,-4.364733,204.656
1430,2016-01-02 09:15:00,0.488122356003905,74420,-3.984066,96.213333,75290.1401515289,782.533333,18,18,-1.705133,294.291133
1430,2016-01-02 09:30:00,0.622336212424094,109200,-2.9912,141.56,111058.53861948,784.533333,33,33,1.2768,388.900666
1430,2016-01-02 09:45:00,0.699290719413167,144206.666,-2.2756,188.306666,147130.274971898,781.333333,49,49,3.8926,484.486866
1430,2016-01-02 10:00:00,0.721690818489031,177173.333,-1.482933,233.32,181102.984,776.2,63,63,6.948666,583.002733
1430,2016-01-02 10:15:00,0.723492565161929,202680,-0.6668,269.773333,207545.617431409,769.333333,76,76,10.014733,667.790733
1430,2016-01-02 10:30:00,0.73137082162863,206240,0.024466,276.353333,210820.745783698,762.866666,88,88,12.071733,676.061066
1430,2016-01-02 10:45:00,0.730628093881605,205080,0.660733,274.793333,209539.076098669,762.533333,89,89,13.44,672.409
1430,2016-01-02 11:00:00,0.742850068094589,202166.666,1.355266,272.706666,206529.848293098,757.333333,90,90,14.011866,662.9436
1430,2016-01-02 11:15:00,0.745087861765272,195986.666,2.6474,267.18,200260.31591094,749.533333,89,89,18.906066,644.866933
1430,2016-01-02 11:30:00,0.765966968750269,185840,4.055666,254.933333,189942.328470578,745.066666,89,89,22.4614,612.818466
1430,2016-01-02 11:45:00,0.769795053387551,179900,4.518,247.446666,183786.886977918,742.733333,85,85,22.176533,583.43
1430,2016-01-02 12:00:00,0.799063953654291,172653.333,4.581533,237.286666,176430.545647438,743.533333,84,84,21.758866,554.056733
1430,2016-01-02 12:15:00,0.82139637383552,166280,4.2842,227.92,169891.568,745.4,82,82,19.949266,529.393466
1430,2016-01-02 12:30:00,0.838697502778186,161606.666,4.027466,220.046666,165020.329648918,749.933333,80,80,18.978733,512.6902
1430,2016-01-02 12:45:00,0.855209742895805,159000,4.2158,217.04,162288.04259432,747.733333,79,79,18.888533,504.577733
1430,2016-01-02 13:00:00,0.868924403576889,158353.333,3.8312,216.02,161582.96,748,79,79,18.1504,501.3224
1430,2016-01-02 13:15:00,0.874580699443147,160126.666,3.4796,217.32,163366.68792756,751.733333,79,79,15.527533,504.018066
1430,2016-01-02 13:30:00,0.880921443830247,162493.333,3.509533,221,166000.466593,751.133333,80,80,15.0836,509.836666
1430,2016-01-02 13:45:00,0.892633595680524,170240,3.671866,232.313333,173785.860484658,748.066666,82,82,14.4526,533.152266
1430,2016-01-02 14:00:00,0.895255147717099,176353.333,3.903133,240.573333,180285.6557502,749.4,86,86,16.457466,553.512666
1430,2016-01-02 14:15:00,0.882364737496491,184173.333,4.228266,251.653333,188102.477805298,747.466666,88,88,19.3392,578.089466
1430,2016-01-02 14:30:00,0.883248048693849,187780,4.366266,256.96,191880.59724768,746.733333,92,92,20.8642,588.933333
1430,2016-01-02 14:45:00,0.885856453558504,189686.666,4.2424,260.713333,194248.813800058,745.066666,94,94,21.041933,595.5098
1430,2016-01-02 15:00:00,0.876056626809197,197860,4.264733,272.98,202296.37848468,741.066666,94,94,21.733533,620.320533
1430,2016-01-02 15:15:00,0.876792727988476,201853.333,3.9072,279.34,206376.392,738.8,98,98,19.814133,631.78
1430,2016-01-02 15:30:00,0.878472161217211,200426.666,3.773333,276.306666,204835.341635898,741.333333,100,100,19.687266,625.88
1430,2016-01-02 15:45:00,0.869017743923526,183220,3.5682,251.033333,187371.2797512,746.4,98,98,17.755933,561.843933
1430,2016-01-02 16:00:00,0.879151273287631,158453.333,3.735533,215.666666,161491.1995008,748.8,89,89,17.7588,483.1034
1430,2016-01-02 16:15:00,0.873121639630532,106613.333,3.377333,143.726666,108187.852339158,752.733333,76,76,11.933666,330.286466
1430,2016-01-02 16:30:00,0.890576690415379,70713.333,2.845933,94.34,71729.84663522,760.333333,53,53,7.450933,223.846533
1430,2016-01-02 16:45:00,0.843023976593687,36046.666,2.465666,48.006666,36104.2132443956,752.066666,34,34,2.433866,122.634866
1430,2016-01-02 17:00:00,0.814627081824765,20593.333,1.385066,27.726666,20355.0697235578,734.133333,18,18,-0.2454,76.563533
1430,2016-01-02 17:15:00,0.652363003769208,9673.333,0.6922,14.193333,9952.3650996,701.2,9,9,-2.717466,42.617866
1430,2016-01-02 17:30:00,0.651041666666667,3466.666,0.635533,5.06,3602.72,712,5,5,-4.8734,20.950333
1430,2016-01-02 17:45:00,0.264900662251656,0,-1.7762,-0.793333,-553.217545068889,697.333333,1,1,-6.101133,8.906066
1430,2016-01-02 18:00:00,0,0,-1.903266,-0.766666,-369.0730124,481.4,0,0,-6.481133,6.184933
1430,2016-01-02 18:15:00,0,0,-2.843133,-0.82,-165.476,201.8,0,0,-6.899133,5.732266
1430,2016-01-02 18:30:00,0,0,-4.3528,-0.726666,-37.689742715556,51.866666,0,0,-7.616066,5.951
1430,2016-01-02 18:45:00,0,0,-4.644333,-0.626666,-9.232878857778,14.733333,0,0,-8.2508,6.189933
1430,2016-01-02 19:00:00,0,0,-2.991133,-0.666666,-7.999992,12,0,0,-7.322333,6.358
1430,2016-01-02 19:15:00,,0,-3.128266,-0.66,-8.88799956,13.466666,0,-1,-6.9496,6.3682
1430,2016-01-02 19:30:00,0,0,-2.730666,-0.653333,-11.3679942,17.4,0,0,-6.275066,6.2968
1430,2016-01-02 19:45:00,0,0,-2.388333,-0.693333,-13.7279934,19.8,0,0,-5.474466,6.190133
1430,2016-01-02 20:00:00,0,0,-3.343266,-0.733333,-15.155548177778,20.666666,0,0,-5.940733,6.0882
1430,2016-01-02 20:15:00,0,0,-2.5666,-0.72,-14.15999952,19.666666,0,0,-5.855,6.1392
1430,2016-01-02 20:30:00,0,0,-2.9006,-0.726666,-13.806654,19,0,0,-5.947133,6.0882
1430,2016-01-02 20:45:00,0,0,-2.260733,-0.746666,-14.584875617778,19.533333,0,0,-5.7918,6.078
1430,2016-01-02 21:00:00,0,0,-2.622666,-0.76,-15.808,20.8,0,0,-5.597066,6.021933
1430,2016-01-02 21:15:00,0,0,-2.414,-0.746666,-17.4719844,23.4,0,0,-5.050733,6.016866
1430,2016-01-02 21:30:00,0,0,-2.907533,-0.766666,-19.575538277778,25.533333,0,0,-5.3464,5.956066
1430,2016-01-02 21:45:00,0,0,-4.462,-0.76,-20.976,27.6,0,0,-6.2352,5.9814
1430,2016-01-02 22:00:00,0,0,-3.295466,-0.813333,-23.315545457778,28.666666,0,0,-6.0594,6.0678
1430,2016-01-02 22:15:00,,0,-2.841466,-0.8,-21.9733328,27.466666,0,-1,-5.3574,6.078
1430,2016-01-02 22:30:00,0,0,-2.553133,-0.786666,-21.239982,27,0,0,-5.3262,6.0474
1430,2016-01-02 22:45:00,0,0,-2.2934,-0.806666,-20.6506496,25.6,0,0,-4.9102,5.991533
1430,2016-01-02 23:00:00,0,0,-2.333333,-0.813333,-16.808881457778,20.666666,0,0,-4.997933,5.945933
1430,2016-01-02 23:15:00,0,0,-1.638333,-0.793333,-12.270216537778,15.466666,0,0,-5.039733,5.945933
1430,2016-01-02 23:30:00,0,0,-2.133466,-0.82,-11.86266612,14.466666,0,0,-5.046466,5.8902
1430,2016-01-02 23:45:00,0,0,-2.318733,-0.813333,-12.254216657778,15.066666,0,0,-5.156933,5.875
1430,2016-01-03 00:00:00,0,0,-2.427666,-0.833333,-13.388882977778,16.066666,0,0,-5.063066,5.885133
1430,2016-01-03 00:15:00,0,0,-2.2856,-0.82,-14.21333306,17.333333,0,0,-4.848666,5.9054
1430,2016-01-03 00:30:00,0,0,-3.146666,-0.833333,-12.722216577778,15.266666,0,0,-5.288733,5.910466
1430,2016-01-03 00:45:00,0,0,-2.894266,-0.84,-8.904,10.6,0,0,-5.7192,5.956066
1430,2016-01-03 01:00:00,0,0,-2.556266,-0.813333,-6.398219057778,7.866666,0,0,-5.763666,6.001666
1430,2016-01-03 01:15:00,,0,-2.579,-0.86,-6.02,7,0,-1,-5.515266,5.971266
1430,2016-01-03 01:30:00,0,0,-3.035266,-0.833333,-5.1666646,6.2,0,0,-5.814066,5.9662
1430,2016-01-03 01:45:00,0,0,-3.061733,-0.846666,-5.079996,6,0,0,-6.348933,6.001666
1430,2016-01-03 02:00:00,0,0,-4.167933,-0.853333,-5.119998,6,0,0,-7.135666,6.027
1430,2016-01-03 02:15:00,0,0,-6.7056,-0.846666,-5.079996,6,0,0,-8.8552,6.184933
1430,2016-01-03 02:30:00,0,0,-3.965466,-0.886666,-5.319996,6,0,0,-7.581333,6.434333
1430,2016-01-03 02:45:00,0,0,-3.800866,-0.866666,-5.199996,6,0,0,-6.9606,6.4242
1430,2016-01-03 03:00:00,0,0,-3.759066,-0.88,-5.28,6,0,0,-6.6346,6.3376
1430,2016-01-03 03:15:00,0,0,-4.824533,-0.873333,-5.705775308889,6.533333,0,0,-7.3352,6.2662
1430,2016-01-03 03:30:00,0,0,-4.526866,-0.873333,-6.113331,7,0,0,-7.1828,6.307
1430,2016-01-03 03:45:00,0,0,-5.1562,-0.88,-6.512,7.4,0,0,-8.280333,6.419133
1430,2016-01-03 04:00:00,0,0,-6.396533,-0.88,-7.15733304,8.133333,0,0,-8.688,6.479933
1430,2016-01-03 04:15:00,0,0,-6.8688,-0.873333,-7.859997,9,0,0,-9.4422,6.612
1430,2016-01-03 04:30:00,,0,-5.291133,-0.886666,-7.979994,9,0,-1,-8.738066,6.724133
1430,2016-01-03 04:45:00,0,0,-4.8278,-0.88,-8.8,10,0,0,-8.491866,6.6936
1430,2016-01-03 05:00:00,0,0,-5.334133,-0.886666,-8.86666,10,0,0,-8.962466,6.6426
1430,2016-01-03 05:15:00,0,0,-5.720533,-0.893333,-8.93333,10,0,0,-8.570066,6.6936
1430,2016-01-03 05:30:00,0,0,-4.960266,-0.886666,-8.86666,10,0,0,-8.249666,6.688466
1430,2016-01-03 05:45:00,0,0,-5.8636,-0.9,-9.36,10.4,0,0,-9.008933,6.6528
1430,2016-01-03 06:00:00,0,0,-7.075066,-0.893333,-9.945773768889,11.133333,0,0,-9.473333,6.739266
1430,2016-01-03 06:15:00,0,0,-7.392533,-0.9,-9.9,11,0,0,-10.1766,6.825466
1430,2016-01-03 06:30:00,0,0,-7.265866,-0.886666,-10.048881037778,11.333333,0,0,-9.827133,6.9068
1430,2016-01-03 06:45:00,0,0,-5.968933,-0.906666,-10.215102995556,11.266666,0,0,-9.690666,6.9272
1430,2016-01-03 07:00:00,0,0,-5.325,-0.913333,-10.168440428889,11.133333,0,0,-8.5056,6.8966
1430,2016-01-03 07:15:00,0,0,-6.0554,-0.913333,-13.212883457778,14.466666,0,0,-8.7334,6.8204
1430,2016-01-03 07:30:00,,0,-7.386066,-0.9,-39.96,44.4,0,-1,-9.867133,6.825466
1430,2016-01-03 07:45:00,0,0,-7.095933,-0.913333,-148.203500857778,162.266666,0,0,-9.529933,6.9476
1430,2016-01-03 08:00:00,0,0,-6.143133,-0.986666,-417.9517176,423.6,0,0,-8.8864,7.614133
1430,2016-01-03 08:15:00,0,0,-5.5378,-0.986666,-668.499103537778,677.533333,0,0,-8.528866,11.352533
1430,2016-01-03 08:30:00,0,0,-4.629533,-1.006666,-816.943014197778,811.533333,0,0,-7.577866,49.774266
1430,2016-01-03 08:45:00,0,13426.666,-4.285466,17.513333,13391.8619556578,764.666666,0,0,-5.690666,111.1552
1430,2016-01-03 09:00:00,0.249662955010735,38886.666,-4.640866,50.76,38909.23198308,766.533333,6,5,-3.643666,187.927266
1430,2016-01-03 09:15:00,0.502037682357805,69800,-3.225533,90.726666,70555.1038655155,777.666666,17,17,0.2846,273.1934
1430,2016-01-03 09:30:00,0.609471182170936,102260,-1.201466,134.273333,104088.6877416,775.2,30,30,6.024333,364.242666
1430,2016-01-03 09:45:00,0.685672492343324,133893.333,-0.057,178.013333,136512.491181258,766.866666,45,45,11.282,458.195866
1430,2016-01-03 10:00:00,0.702527889145944,164446.666,1.4228,222.006666,167999.844310398,756.733333,58,58,17.072133,555.440333
1430,2016-01-03 10:15:00,0.719438837706589,190186.666,2.589266,259.206666,194214.914438796,749.266666,72,72,21.1464,641.840666
1430,2016-01-03 10:30:00,0.709054277240223,194393.333,2.841266,266.5,198791.2332445,745.933333,82,82,23.9552,652.867666
1430,2016-01-03 10:45:00,0.714079262798171,193486.666,3.526,267.633333,197781.033087,739,84,84,24.186266,650.375333
